category_id,category
3317,Flash Sale
3318,Paneer Special
3319,All Day Breakfast Menu
3320,Bakery Snacks
3321,Fish Main Course
3322,Chatori Gali
3323,Sundae Ice Cream Tubs (100 Ml)
3324,Meals
3325,Fini Special
3326,Morning Breakfast @ Gwalia
3327,PARTY SPECIALS
3328,Evening Special
3329,99 Store
3330,Rice Meal Bowl
3331,Baked by Nini's
3332,STARTER
3333,Hot Coffee Selections
3334,Burgers & Sandwiches
3335,Snacks And Combos
3336,Refreshment
3337,Sides And Accompaniments
3338,Soya Chikka
3339,Makhani Gravy Momos
3340,Non-Veg 1 KG Matka Biryani + Free Dessert
3341,Chicken Wings
3342,2X Cheese Pizza
3343,Beverages 
3344,Non-Vegetarian Soups
3345,Ahy Time Menu
3346,JAIN FOOD
3347,Coffee Sundaes
3348,Juices & Shakes
3349,Indian Main Course (mutton)
3350,Chocolate Sundaes
3351,Dosas And Uttapams
3352,Pesaratu Dosa
3353,Monsoon Specials
3354,Thupka
3355,Plain/flavoured Sandesh
3356,Rice N Biryani
3357,"Coffee, Tea  & Milo (Hot & Cold)"
3358,Veg Burgers
3359,Chicken Apprtizer
3360,Bombay Chaupati
3361,Plum Cakes
3362,Jhol Momo
3363,Shiv sager ki khasiyat
3364,Cups
3365,Pork Lover
3366,Assorted Mithai Gift Box
3367,RICE AND NOODLES
3368,Sandwich & Burgers & Rolls
3369,Healthy Pudding
3370,Economy Meal
3371,All Day Breakfast
3372,BREADS & PAROTTAS
3373,BONELESS CHICKEN POPCORN
3374,Statars
3375,Cassata (slice)
3376,"Bhaja, Saag Bhaja & Bora Items"
3377,Summer Special
3378,Wow! Kulfi  Dessert
3379,Biryanis
3380,Chat Pati Chat
3381,Wow! China on Wow! Momo
3382,Non Veg Meals 
3383,Dairy Products
3384,Wooden Plate Combo Meals
3385,Mithaa's
3386,Indian Breasds
3387,Sides Order
3388,Extra Tiffin Itmes
3389,Burgers & Wraps
3390,Paratha With Sabzi Combos
3391,South Indian Breakfast Combos   
3392,Beverage Combo
3393,Chulhe Ki Roti
3394,Veg Sandwich
3395,Keto Salad Bowls
3396,Chicken Dry & Gravy
3397,Hottest Varieties
3398,Grills
3399,Chena Sweets
3400,Chinese Sauce
3401,FROM LEMON SIDE
3402,Rice Items/ Chapathi
3403,Oriental Staples Non Veg
3404,South Indian Food
3405,Raitas
3406,Oriental  Rice N Noodles
3407,Chicken Shawarma Meal
3408,Sanghai Noodles
3409,Vegetables
3410,Singaporean Noodles
3411,Indian Snacks
3412,Affordable Meal
3413,Steam Momo
3414,Momos And Spring Roll
3415,Special Item
3416,Shawarma N Roll
3417,Katakia Special
3418,Sides and Dips
3419,Non-Veg Homely - FEAST THALI
3420,Fish
3421,Royal 4in1 Pizza
3422,Thali Indian
3423,Kabiraji Cutlet
3424,Family Packs
3425,Curd
3426,Sweets [No Added Sugar]
3427,Oriental Rice & Noodle
3428,Ovenzilla - 15 Pizzas
3429,Special Desserts
3430,Veg Rice Bowls [Masala Rice]
3431,Daily Specials
3432,Croissants & Danishes
3433,Meal Box
3434,Cheese Volcano
3435,Tamil Nadu Variety Rice
3436,Exclusive Combos
3437,Bakery red sweets
3438,Boneless Strips
3439,Tawa Meals
3440,New Chicken Wings
3441,Chinese Non  Veg
3442,Maggi
3443,Salad And Curd And Papad
3444,Noodles/rice
3445,Indian-breads
3446,Cheese Burst - 3 New Flavours
3447,Indian Style
3448,Curries & Dry Main Course
3449,Gujarati Fix Thali [Jain Not Available]
3450,Naan and Tadka
3451,Snacky Combos
3452,Pikwik Kathi Rolls
3453,Arrabiata Pastas [Red Sauce]
3454,Tandoori Paneer Tikka or Kabab
3455,Saled
3456,Topping
3457,Fried Rice/ Noodles
3458,Evening Special Menu
3459,Thali From Shreelal
3460,Tandoor Tawa
3461,Happy Meal
3462,Swiggy Exclusive Combos (serves 1)
3463,Hayat Special
3464,Keema Items ( Sha Ma-Kup)
3465,Wanton Frizzled
3466,Schezwan Dosa
3467,Mini Combos
3468,Raitas And Salad
3469,Other Tiffins
3470,Chicken Kebab Roll
3471,Big Big Pizza
3472,Veg Pizza Combo
3473,Handi Palak
3474,Burger Meal Combos
3475,Quick-bites
3476,Gift A Guilt Free Hamper
3477,Roasted Dry Fruits
3478,Prawn Main Course
3479,Keto Gourmet Breads & Bakery
3480,Special Starter Of The Day
3481,Temptation Cookies
3482,Balls
3483,Burrito Bowls
3484,Mountain Spicy
3485,Raitha's
3486,Snacks [ No Onion & No Garlic]
3487,Hyderabadi Dum Biryani
3488,Non Veg Specialities
3489,Exotic Flavours Cake
3490,Biryani Rice
3491,Drink (beverages)
3492,Holi Special
3493,Lamb
3494,Chinese Fried Rice Veg
3495,Raita / Papad / Salad
3496,South Indian
3497,CHOPSUEY
3498,Mountain Classic
3499,Pizza or Pasta
3500,Indian Pork
3501,Vegan Ice Creams
3502,"Burgers, Sandwiches And Wraps"
3503,Premium Exotic Pastry
3504,CAKE TOPPERS
3505,Mutton Dry & Gravy
3506,Indian Starters
3507,Phing Thang (Transparent Noodles)
3508,Indo Chinese
3509,Pastries And Desserts
3510,Dry Fruits & Roasted Nuts
3511,Idli Classics
3512,Indian Tawa Paratha
3513,Chilly
3514,Paneer Combos
3515,Meal Bowls
3516,Meat Items
3517,Oven Baked Wraps
3518,Finger Food Non-veg
3519,Thin n Crispy Pizzas
3520,Soups [UN]
3521,Hot Soups & You
3522,Veerji Special Biryani
3523,Shravan Special
3524,[750Gram] Dum Biryani
3525,Wok Fried Chow
3526,Chocolate Coated Bars
3527,Korean Burgers & Wraps
3528,Fish & seafood on your perfection
3529,Continental Special
3530,Smoke Your Meat
3531,Celebration Cake Eggless
3532,Treats Of The Week
3533,Evening Tiffin
3534,BURGERS
3535,Indian Curries Veg
3536,Pizza & Burger
3537,Biryani Bowls & Combos
3538,Biscuits & Cookies
3539,Soya Chaap Main Course
3540,Garlic Breads + Cheesy Dip [FREE]
3541,Waffle Wonders
3542,Non Vegetarian Delights
3543,Handmade Chocolates & Doughnuts
3544,Chai Ke Saath
3545,Baked hot potatoes
3546,Non-Veg Indian Dawat-E-Lazees
3547,South Indian [ No Onion & No Garlic}
3548,Dry Fruit
3549,New Munchies
3550,Garam Sweets
3551,Assorted Brew Coffee Box
3552,Ice Cream Party Packs
3553,Rice (Veg &  Non Veg)
3554,Choice Of Omelette
3555,Makar Shankranti/Lohri Specials
3556,Dry Fruit Item
3557,Add On
3558,Starters And Rolls
3559,Fried rice and hakka noodles
3560,Yogurt's Raita
3561,The Crunch Treats
3562,Chinese Main Course (Noodles)
3563,Tandoori And Fry Veg
3564,Mr Pizza Special
3565,Veg & Gravy
3566,Weekend Special
3567,Ganesh Chaturthi Special Modak
3568,Ganesh chaturthi special ( 1 )
3569,Rice / Accompaniments
3570,Veg Pizza
3571,Indian Kebab & Appetizers
3572,Handi Special Wholesome Rice Bowl
3573,Dairy-Free Sorbets
3574,Dos
3575,"Main Course Chicken, Egg And Mutton"
3576,MILLETS SPECIAL
3577,Misal/ Puri Bhaji/ Cutlet/ Bhature/ Upma / Sheera
3578,Baked
3579,South indian curry items (kulambu)
3580,Prasadam
3581,Harley's Sweet Home Assortments
3582,North Indian Special Side Dishes
3583,Non Veg Chinese Staretrs
3584,Sweets Savouries And Podis
3585,Main Course Sea Food
3586,Roti - Naan
3587,Chicken Item
3588,Premium Cheese Mania
3589,JK Classic Burgers
3590,Taco
3591,Medium Pizza
3592,Rice Special
3593,DEJA-VU SEA FOOD
3594,Seasons Special - White Mocha
3595,Food For The Soul
3596,Fizzies
3597,Chicken Roll
3598,Dry Fish
3599,Snacks [rt]
3600,Gyoza Japanese momo 7pcs
3601,Indian Paneer Curry
3602,Papad & Salads
3603,Biryani Bucket [Serves 4-6]
3604,Ramadan Specials
3605,Combos [Meal For 1]
3606,Chinese ( Veg )
3607,Nag Panchami Specials
3608,Delights
3609,Extra Side Dish
3610,Momos Combo
3611,Biscuits
3612,Biryani Rice Noodles
3613,KEEMA SPECIAL
3614,Vallue Combo
3615,Kings Collection ( Premium Burgers )
3616,Paneeer Main Course
3617,Asian Cuisine
3618,Tibetian
3619,5 Course Pizza Feast
3620,All Day Snacks
3621,Paratha Platter
3622,Fried Rice | Noodles | Chopsuey
3623,Mezzeh
3624,Chinese Traditional Fish
3625,SOUP NON VEG
3626,Taste Special Thali
3627,Celebration Cake
3628,No Added Sugar
3629,Diwali Quick Picks
3630,Veg Item
3631,Value Biryani Bowl
3632,Sweet Bakes
3633,Paratha House
3634,MATCHA MENU
3635,Sandwiches
3636,Indian Traditional Mutton
3637,Veg single pizza
3638,Balanced Bowl
3639,Hut Café
3640,Large Pizza 
3641,Hydrabadi Spl. Lassi
3642,Festival Specials
3643,Chow mein
3644,Burger And Sandwich
3645,Party Combo [Save Upto 35%]
3646,Indian Prawn
3647,9 Inch Pizza
3648,Wadai
3649,Crossiants  & Rolls
3650,Lunch
3651,Smoke Items
3652,Dosa Varieties
3653,Fresh Popcorns
3654,Premium Dry Cakes & Muffins
3655,Bakers Choice
3656,Khushbudar saag punjabi veg khajana
3657,Dosa Classic
3658,Desi Bhaat Handi
3659,Namkeen
3660,Guiltfree By Eatfit!
3661,Chicken Soup
3662,Rice Large(c)
3663,Handi Masala
3664,Seasonally
3665,Tandoori & Chinese Starters
3666,Cadbury Rakhi Combos
3667,Deserts
3668,Pickle
3669,Super Saver Deals
3670,Poori Sabzi
3671,Croissant
3672,No Onion No Garlic
3673,Spicy Buffalo Chicken Wings
3674,Dum Biryani
3675,Croissants Reloaded
3676,Khushiya Double
3677,Smoothie
3678,Basmati Khazana
3679,Appetizers -chicken
3680,Chatpata Kebab
3681,In-house-biryani
3682,Maha Matka kulfi
3683,Super Saver Meals
3684,Ganesh Chaturthi Special
3685,Starters & Iranian
3686,Add Ons
3687,Staples
3688,Veg Sandwiches
3689,Box of Joy - Buy 4 Get 2 Free
3690,Biryani By Chef Saransh Goila
3691,"Buy 1 Pizza Get 2 Sides, 1 Pepsi Free"
3692,"Tandori, Roti, Kulcha"
3693,Gujrati Special
3694,"Rice Pulao, Biryani"
3695,Kashmiri chicken dishes family pack
3696,Wraps n Rolls
3697,Flat 179 Meals/Bucket
3698,Combo Meals
3699,North Indian Spl Curries
3700,Mini Tiffin
3701,Idli
3702,Jain Food
3703,No Added Sugar range
3704,Pinata Cake ( Hammer Included )
3705,Combo Specails Malabar Plaza
3706,Tandoori And Fry Non Veg
3707,Chaats
3708,South Indian Dishes
3709,Hot & Cold Beverages
3710,Snacks & Kebab
3711,Mains (veg)
3712,ONAM SPECIAL
3713,Coffee & Shakes
3714,Curries & Gravies
3715,Sunny's Special
3716,Pasta & Rissoto
3717,Wow! Birthday Slice Kulfi IceCream
3718,Roti Ki Tokri
3719,Chinese Wok (Veg)
3720,*New* High-Protein Roti Meals
3721,Khane Ke Saath
3722,"SCHEZWAN RICE,"
3723,Chinese Traditional Prawn
3724,Gourmet Cheesecake Ice Creams
3725,APPTIZERS NON VEG
3726,Miniyat Biryanis
3727,Salad in Style
3728,Pork Items
3729,Milk
3730,Veg
3731,Stuffed Paranthas
3732,Premium Gift Hampers
3733,Chat Corner
3734,Extra
3735,Indulge
3736,Special Dosa's
3737,Mathi & Bhaji
3738,Rakhi Spl Gift Hamper
3739,Veg Items
3740,Burger or Sandwich
3741,HOT TEA
3742,VEG
3743,Fried Sweets
3744,Side
3745,Croissants & More
3746,Main Course
3747,Sandwich Grilled
3748,Karnataka Donne Biryani
3749,Kashmiri Wazwan
3750,Veg soya chaap
3751,Seafood Items
3752,Millet Dosa
3753,Gourmet Series (Veg)
3754,Sabziyaan
3755,Doi
3756,Hot Pressed Sandwiches
3757,500 Gm French Cakes
3758,Breakfast by Lunch Box
3759,Cake 1 Kg
3760,Chowmein Special
3761,Signature Veg Rolls
3762,Special Gift Hampers
3763,Water Bottle
3764,Mocktail Manai
3765,North Indian Gravy
3766,Premium
3767,Accompaninents
3768,Sanchwiches
3769,Celebration Cakes
3770,Cupcakes & Muffins
3771,Bar-Be-Que Tandoori
3772,Solo Tub [140 ML DoubleXL Scoop]
3773,Millets Magic
3774,Coffee Powders [ Ps ]
3775,Samosa Kachori Khaman Jalebi
3776,Chinese- Dragon's Belly
3777,Pesara Dosa
3778,Sizzlers
3779,Pasta
3780,Kadais
3781,Fried Rice And Noodles
3782,STARTERS
3783,Pocket Thali
3784,Special Fruits Milk Shake
3785,Rolls & Kebabs
3786,Summer Treats- Burger & More
3787,Desi Ghee Sweets 1kg
3788,Combo Meal 3 Persons
3789,Family Value Combos Starting @ 299/-
3790,Breakfast Special's & Snacks
3791,Snacks Bucket at 199
3792,Pulav
3793,Dip Box
3794,Snacks
3795,Ghee Special  Dosa
3796,Appam
3797,Cool Drinks
3798,All Time Favourite
3799,Ottappams
3800,Dry Fruit Boxes
3801,Croissants
3802,Cold Drinks 
3803,Mutton In Gravy
3804,Kebabs and Tikkas
3805,Shakes And Smoothies
3806,Avarebele Mela Specials
3807,PITA POCKETS
3808,Hongkong Rice
3809,Combo Meals & Thali
3810,Paratha  Naan And Chapati
3811,Kom Special Momos
3812,Chicken Noodles
3813,Pitika
3814,Rice Bath
3815,Toast
3816,Noodles Soup
3817,Italian Thin Crust Pizzas
3818,Alfahm Mandi
3819,Chocolate Candies
3820,SWEETS
3821,Egg Biryani
3822,Far Eastern Rice And Noodles
3823,Singju
3824,Fresh Lemon Flavour
3825,Mughlai Paratha
3826,Korean Spicy Fest(Limited Time Only)
3827,Barbaque
3828,GANESH CHATHURTHI SPECIAL
3829,Mughlai Main Course
3830,Pani Puri
3831,Everyday Biryani Combos
3832,COMBO PACK
3833,Tibetan Thukpa
3834,High Protein Rice Bowls
3835,Shawarma & Rolls
3836,Salad Papad
3837,Lime
3838,Combo 
3839,TBE's World Of Wings Championship
3840,Special Namkeen
3841,Traditional Classic Pizza Non Veg
3842,Tandoori Starters Non Veg Chicken
3843,Chindam Specials
3844,Tea/Coffee
3845,Starter & Chinese 
3846,Thick Shakes (250 Ml)
3847,Ice Creams [ No Added Sugar ]
3848,Garlic Fried Rice
3849,Chettinad Varities
3850,Rava Dosa
3851,Beef Mandi
3852,Veg Special
3853,Muffins & Hot Cake
3854,Tandoori Paratha
3855,Appetizers-mutton And Fish
3856,Veg Mini Meals
3857,Pakoda & Snacks
3858,Pocket Friendly Combo (serve 1)
3859,Syrup
3860,Special Platter
3861,Chenna Sweets  ( Bengali Sweets )
3862,Healthy Salads & Raita
3863,Breads.
3864,Rice [Late Night]
3865,Bread/Rice Thali
3866,Chicken Burst
3867,PERI PERI CHICKEN STRIPS & LEG PC (UP TO 25% OFF)
3868,Chinese Appetizers (fish & Prawns)
3869,Chicken Strips
3870,Noodles Regular
3871,Naturally Good Sundaes
3872,Continental Appetizer
3873,2 Value Biryanis @ 99 each
3874,Barbeque in a Box (Serves 2-3)
3875,Cold Preshed Juice
3876,Fresh Kettle Popcorns
3877,Dry Mutton
3878,Specials Of The Month
3879,Ice creams by Globo
3880,Roti & Nan
3881,Rice and Breads
3882,Tiffin Box
3883,Mediterranean/arabic
3884,Exotic Fruits Ice Creams
3885,COOKIE
3886,Dry Chicken
3887,Soup & Shorba
3888,Kadai
3889,Chapati Meals
3890,Shravan Special Curd Rice 
3891,Cafe Aurora Momo
3892,Chinese combo
3893,Tunday Biryani & Rice
3894,Amritsari Kulcha
3895,Faloodas(0)
3896,Chef's Special 4in1 Pizza
3897,"Double Scoops, Double Smiles"
3898,Kunafa Creations
3899,Sides & Drinks
3900,Healthy Snacks
3901,Signature Shake
3902,Milkshakes and Smoothies
3903,CHOWMEIN
3904,Breakfast Specials
3905,Extra Cheese
3906,Strarters
3907,Spl
3908,Lebanese 
3909,Meal For One Combo
3910,"Pastas, Lasagnas & Quesedilla"
3911,Tandoori Kebabs
3912,North Indian Khichdi
3913,Vadas
3914,Indian Mains
3915,Aloo Rolls [Big 9]
3916,Sashimi
3917,Freshly Baked Cookies
3918,Thalappakatti Combos
3919,Spring-roll
3920,Ragi
3921,Tawa Pe
3922,Entre In Panners
3923,Sugarfree Beverages
3924,Global Mains
3925,Signatures
3926,All Items
3927,Veg Chinese Staretsr
3928,Mains
3929,Desserts And Sundaes
3930,Cake
3931,Ganesh chaturthi specials
3932,Cholley Bhature And Pav Bhajji
3933,Main Course Combos
3934,Pizzmo Special Chicken (New Launch)
3935,Soup (Chicken)
3936,Ganesh Chaturthi Special
3937,Rice And Noodles
3938,Champagne
3939,Dal [o]
3940,Satvik Dishes
3941,Mouth Fresheners & Digestives
3942,Chicken thali
3943,Red Chillys Combos
3944,Mithai Collections
3945,Fancy Modak
3946,"Naan, Roti & Paratha"
3947,Waffles And Crepes (bakersestate X Amoruccio)
3948,Indian Starters Small
3949,Northindian Breakfast
3950,Perfect for 2 Bento Cakes
3951,All Time Breakfast
3952,Snacks & More
3953,Szechuan Rice
3954,Breakfast ( Non- Veg)
3955,Chicken Pakora
3956,Pakodas
3957,Andhra Bowls
3958,Chola Bhature
3959,Attitude Crispy Chicken
3960,Bhaaja
3961,Flavours Of India (New)
3962,Burger Combos ( 3 Pc Meals )
3963,Chopsuey
3964,Tiffin's Drinks
3965,Tandoori Bread
3966,Burgers
3967,Non-Veg Sandwiches
3968,Sweet Dish
3969,Momo Items
3970,Bhog Thal
3971,Handy chicken
3972,Shakes
3973,Swiggy Exclusive Combos
3974,Mixed Masala Dosa
3975,Novelties
3976,Long Lost Biryanis (Limited Time Specials)
3977,Handi Chaap
3978,Rusk
3979,Anjeer Dry Fruit Sweets
3980,"Fried Rice,noodles & Chopsuey"
3981,Power Kichdi
3982,Tawa Special
3983,Premium Chaat By Karigari
3984,Special Quick Lunch Parcel
3985,Flasks
3986,HK Special Pasta
3987,Bagara Pulav Meals
3988,"BREAKFAST, MAGGIE, PASTA & ALL DAY QUICK MEAL"
3989,SUB
3990,Party Combos
3991,"Sandwiches, Burgers"
3992,Thalis & Platters
3993,Without Onion Garlic
3994,Epic Savings Bucket for 3-4 (up to 32% off)
3995,Intox
3996,PAN ASIAN FEST
3997,Rasgulla / Gullab Jamun / Rasmalai
3998,Fruit Shake
3999,Veg 
4000,Poori Sabji
4001,The Asian
4002,Loly Pop Indian Gravy
4003,Beverages And Soup
4004,3PC Breakfast Meal
4005,Magnum Ice Cream
4006,Non-Veg Rice Bowls [Masala Rice]
4007,Non Veg Sandwich
4008,Korean Spicy Range
4009,Cheese Burst Pizzas [Big 10]
4010,Non Veg Pizza
4011,Special Desi Starters
4012,Momo 6 Piece
4013,Chcken  Strips BL
4014,Salad & Corn
4015,Buttermilk (dahi)
4016,Chef Special Non Veg Items
4017,Dal & Rice
4018,Curries And Dal
4019,Chinese Fried Rice Non Veg
4020,Mushroom items:
4021,Lunch Specials
4022,Lunch / Dinner Delicacies
4023,Salads or Thoke
4024,Fixed Meals
4025,WRAPS
4026,Dry Vegetable
4027,Flash Sale - 50% Off
4028,Mini Burrito Bowl (New)
4029,Muffin And Tea Cake
4030,"Non-Veg Tandoor, Indian & Chinese Starters"
4031,Non-veg Curry
4032,Bread Main Course
4033,Toastizzas And Garlic Breads - New
4034,Special Juices
4035,Indian Main Course (chicken)
4036,1 + 1 BOGO Biryani at 179 Each
4037,SPECIAL MEALS
4038,Supreme Pizza
4039,Half Biryani
4040,Alfahm
4041,TO DAY SPICEAL
4042,Quick Snacks
4043,Chicken Rolls [Big 9]
4044,Veg Snacks
4045,Summer Beverages
4046,ICE CREAM SHAKES
4047,Pongal
4048,Biryani & Pulao
4049,Mini Combo Rice
4050,Vegetable Delight
4051,Cornetto.
4052,Noodles Soups
4053,Donuts
4054,Fried Chicken - Glazed Korian Hot & Spicy
4055,Gourmet Series (Non Veg)
4056,Asian Starters
4057,Ganesha Festival Special
4058,Classic Momos
4059,Masala Dosa
4060,Mix Sweets
4061,Chaai Street
4062,Chinise
4063,Premium Mathri
4064,Rice Combo
4065,Indian Bread
4066,Pan Asian Starters
4067,Popeyes iconic sandwich
4068,Egg Main Course & Starters
4069,Chinese Stater Non Veg
4070,Snacks/Fries
4071,Mango Fiesta
4072,For Khichdi Lovers
4073,Chilly Garlic Noodles
4074,Tandoori Breads
4075,Dairy Product
4076,Favourites
4077,Rice Bowls (White Or Brown Rice)
4078,Thin Pizza
4079,Mast Dum Biryani
4080,Angaaron Ki Aanch Se
4081,Chinese Vegetarian Items
4082,Chicken Burger
4083,Brewers Choice Burgers and Wraps
4084,Mushroom
4085,Mango Range
4086,Regular Cakes
4087,Round The Clock
4088,Pulao And Rice
4089,Dosai Classic
4090,Shaan Sweets And Snacks
4091,Veg Three Pizza
4092,Crunchy & Loaded Nachos
4093,Fast Food Combo
4094,Dosa
4095,Malgaipodi dosa
4096,Vegetarian Main Course Indian
4097,Paneer Main Course
4098,Paratha Tandoori Combo
4099,Soups
4100,Broast
4101,Sabjiya
4102,Chaat's
4103,Vadapav
4104,Dahi Chaat
4105,Item
4106,Hot
4107,Chicken Thukpa
4108,Chicken And Mutton Rolls
4109,Amritsari Kulcha With Chole
4110,Sabji
4111,Epic Combos | Sandwiches @105 | Save upto 300
4112,Weekend Combo
4113,Roti
4114,Paratha Hub
4115,Vegetables deluxe thali
4116,Homemade Spreads
4117,All Day Special
4118,Best Selling Combos
4119,Regular Dosa's
4120,Exotic Delight Sandwich
4121,Dilli Di Chaat
4122,Navratri Specials
4123,GANESH CHATURTHI SPECIAL
4124,Mandu [Korean Dimsum]
4125,Panjeeri  Sweets Spl.
4126,Iced Coffee
4127,Combos & Assortments - 15% Flat Off
4128,Indian Starter
4129,Zafrani
4130,Rice & Raita
4131,Chicken
4132,Mawa / Ghee Sweets
4133,Veg Chinese Starters
4134,Kabab Keema
4135,Pastries
4136,Crispy Potato
4137,Wraps & Rolls
4138,Biryani And Rice
4139,Veg Rice And Noodles
4140,RICE BOWLZ
4141,Cutlet
4142,Naan /Roti and Paratha
4143,Specials
4144,Eggs and Omelettes
4145,Popsicle Chocolate Icecream
4146,Hot Chocolate
4147,BOOM Spicy
4148,Chicken Wings and Tenders
4149,Dosa & Idiyappam
4150,CHINESE SNACKS (veg)
4151,Rumali Roti Thali (New)
4152,Vegetable Dosa's
4153,Loaded Pizza
4154,Main Course [Curry]
4155,Masala Shawaya Mandi
4156,Late Night Specials (starting At 199)
4157,Rosogolla 
4158,Maggi Twist
4159,Sweet
4160,Greek And Continental Salads
4161,Pies and pastry's
4162,Royal Curry & Thali
4163,Hot Ramen
4164,Desi Ghee Namkeen & Snacks
4165,TENDER
4166,Idly Varieties
4167,Chicken chowmin hakka
4168,Hottest Varieties 1 Plate Online
4169,Veg Single Pizza Mania 
4170,Roasted
4171,Veg Fry
4172,Fiery Indian Fried Chicken
4173,Veg Garlic Breads
4174,Indie Chini
4175,Supergrain Khichdi Bowls
4176,Hot Coffee
4177,Roti/parata/naan/bread items
4178,Samosa
4179,Pizza.
4180,Shakes & Smoothies
4181,"Chaat, Snacks & Quickbites"
4182,Special Dahi Rayta
4183,Choice Of Soups
4184,Milk Cakes
4185,Pasta (Durum Wheat)
4186,Antera's Fusion
4187,Burger Wraps - The No Mess Express
4188,Kababi Shaan
4189,Kanti And Kebab
4190,Pocket Frindly Breakfast
4191,Chatpati Chaat
4192,Between The Breads
4193,Kids Meal
4194,Jalebi / Imarti
4195,Mutton Dishes
4196,DOSA & IDIYAPPAM
4197,APPTIZERS VEG
4198,Slushes
4199,Moo Mithaa Karloji
4200,Beverages and drinks
4201,"Combos, Thali And Platters (1)"
4202,SINGLE PASANGA BIRYANI
4203,Dakshin Territory
4204,Bento Cakes
4205,Dumpling
4206,Ghee Ki Mithai
4207,Papads
4208,Gourmet Sandwiches
4209,Dry Items
4210,Overnight Oatmeal
4211,Crunchy Value Sides
4212,Main-course
4213,Rotiyaan
4214,Breads & Rice
4215,Appetizers and Gravy Chinese
4216,Mexican 
4217,Veg Dishes
4218,Ready To Packs
4219,Match Day Combo
4220,Chinese BOWLJ
4221,ALL DAY SNACKS
4222,Multi Roll Combos [FREE Coke & Choco Lava worth...
4223,Something Sweet
4224,Bangali Mithai
4225,Wonton
4226,Non Veg Snacks
4227,Vegetable Dosa
4228,Aloo Paratha Lunchbox
4229,Yumburg Deals
4230,Momo Burgers
4231,Dip
4232,Chakna... Bottle K Sang
4233,Jars
4234,Mountain Premium
4235,Local Bengali Thali
4236,1 Plus 1 @ 169 each
4237,Veg 1 KG Matka Biryani + Free Dessert
4238,Cheesy Pizza Mania Box
4239,Curd Dahi
4240,Famous Momo's
4241,Amritsari King Combo’s
4242,Available All Through The Day
4243,Biryani Special
4244,Breakfast Combos
4245,Korean
4246,Ridge Momos and Bao
4247,Au Gratin Dishes
4248,SUMMER BEVERAGES
4249,Belgian Waffles
4250,Kids Friendly Millet Noodles
4251,Oriental & Italian
4252,Chaat And Snacks
4253,Coffee
4254,Tandoori Zaika
4255,Snacks & Starters
4256,Veg & Egg
4257,Non-veg Main Course
4258,Choley/Rajma
4259,Turkish Alfahm Mandi
4260,Bevarage
4261,Mutton Mandi
4262,Veg Meal Box
4263,Chai Vada Special
4264,Main Course Veg
4265,Epic Saver Bucket (save Up To 45%)
4266,Single Item
4267,Bao-2pc
4268,Sea Food Apprtizer
4269,Raita And Papad
4270,Deep Fry
4271,Ethnic Dishes
4272,Patties Special
4273,Combo Ala Carte
4274,Indian Main Course (paneer)
4275,Thali/ Meal Boxes
4276,Tawa Roti & Tandoori Roti & Naan
4277,Multigrain Roti Meals
4278,Mokthuk (Soup With Momos)
4279,Swag Combos
4280,Lassi Or Chaas
4281,Bites
4282,Chaat Ka Galiyara
4283,Chimichurri Burgers & Wraps
4284,Keto Omelette & Eggs
4285,Bangali Sweets
4286,HK Burgers
4287,MRP Beverages
4288,Parathe Da Kamal
4289,3 Layer Rice Bowl
4290,Sawan Special [Onion And Garlic Free Dishes]
4291,Chai Breakfast Combos
4292,2 Bowls @ 99 each
4293,Palaaram Snacks
4294,World'S Cuisine
4295,Chicken Burgers
4296,Pizza Flix (non Veg)
4297,VEG BURGERS MEALS
4298,Prawn Soup
4299,Burrger & Sandwiches
4300,Easy bites
4301,Veg Italian E Feast Pizza
4302,Mini Signature Rice 
4303,Warps N Sandwich
4304,Desi Power
4305,Rice Choice
4306,Swiggy Flash Sale
4307,Entre In Vegetable Dishes
4308,Party Platter
4309,Shravan Special 
4310,Vegetables Main Course
4311,Patty
4312,Dips
4313,Extra Large Pizza 18 (12 Slices)
4314,Snacks 
4315,Festive Special
4316,Veg Rll
4317,Homely Rice Meals
4318,Everyday Classics
4319,Fries & Sandwich
4320,IDLI VADA
4321,Single Order
4322,Non veg items
4323,Pie
4324,Garlic Aioli Dip!
4325,ROLLS
4326,Add ons
4327,Cold coffee
4328,Khichdi & Flavoured Rice
4329,Chicken Starters & Dry
4330,Snack BOWLJ
4331,Mocktails And Shake
4332,Cold Coffees
4333,Special Falooda
4334,Noodles Small
4335,Mushroom In Gravy
4336,Economy Meals
4337,Freshly Baked Breads
4338,No Deal Like McDeal
4339,Smokey Grill Chicken
4340,Dahi / Paneer
4341,Dessert & Beverages
4342,Salad And Soup
4343,Hot beverage
4344,Naan
4345,Classic Steaks
4346,Non Veg Special Roll
4347,Happy Meal.
4348,Boneless Chicken Popcorn
4349,Noodle
4350,McSaver Combos (2 Pc Meals)
4351,Value Added Combo
4352,Thukpa (Soup With Noodles)
4353,Bhujiya
4354,Juzeup
4355,Drinks (beverages)
4356,Powder
4357,Chaat Chatori
4358,Rice & Wheat Tiffens (750 Ml)
4359,Chinese Combo Non Veg
4360,Celebration Cakes And Desserts
4361,Mexican Specials
4362,Crispy Chicken Combo
4363,Dumplings
4364,Combo's ( Save Extra Upto 30% Off)
4365,Chaap
4366,Potato Twister
4367,Papad & Raita
4368,Summer Combo Kulfi
