dish_id,dish_name
48637,Veg Clear Soup
48638,Prawn Chowmien
48639,Paneer Makhani Garlic Bread Stuffed
48640,Butter Paper Masala
48641,Masala Uttapam With Lassi
48642,Egg Chops [4 Eggs]
48643,Bada Ghewar Mitha With Maiai [1 Pc]
48644,BADAM CASATA - LG
48645,Non-Veg Shawarma with Side & Beverage Meal
48646,Harabara kebab
48647,Chicken Salads
48648,Ilish Shorshe
48649,Paneer Masala Rice Bowl + Gulab Jamun + 3 Mini ...
48650,Mirchi Korma (Plate)
48651,Bok Phuler Bora [seasonal]	[05pcs]
48652,Mug
48653,Masala dosa      
48654,Pepper Jack Cheeseburst Meal
48655,Andhra Chicken Biryani
48656,Cheese Pulao (Serves 2)
48657,12 Pc Chicken Wings (3 Saucy Flavours)
48658,Chicken 65 [Half]
48659,Karam Upma Dosa
48660,Chicken Tower Burger
48661,Mocha Cappuccino (Regular)
48662,Cheese Sandwich (Served with ketchup)
48663,Sandwich Dhokla 105.26  Gm
48664,Grilled Chicken With Truffle Oil
48665,Veg hakka noodles
48666,Lehsuni Murg Tikka
48667,Chicken Tikka Masala Rumali Roti Lunchbox
48668,Schezwan Chicken Superbowl
48669,Labhanga
48670,Pesarattu Plain Dosa
48671,Mango Shake (regular)
48672,Choco Chips Cookies
48673,Brew Estate Special Crispy Corn
48674,Coffee Bubble tea
48675,Dal Biji
48676,Tomato Sev
48677,Mixed veg panner sabji                
48678,Dhabe Wali Dal
48679,Cupcake (Set Of 2)
48680,Chicken Lahori Masala
48681,Toast Milk 200gm
48682,2Crispy Veg Burger+Korean Spicy Fries+2Coke.
48683,Apple Smoothie
48684,Rainbow Cake [500 Gm]
48685,Paneer Noodle
48686,Chicken cheese burger
48687,Mutton Thukpa Soup
48688,2lachha Paratha With Chilly Chicken(4pc)semi Gravy
48689,Small kodubale [250 gms]
48690,Butterscotch Ribbon Ice Cream (Regular Scoop)
48691,Mughlai Egg Curry & Bread Kulcha Lunchbox
48692,EVM Veg Supreme McMuffin
48693,Dal Karari
48694,Medium Cheese and Corn Pizza
48695,Rajbhog Ice Cream Shrikhand
48696,Mango Cake 500 Gm
48697,Ghee Tawa Paratha Pack of 3
48698,Diwali Combo 7
48699,Nutella Blend Coffee
48700,Butter chicken masala
48701,Beetroot Hummus Buddha Bowl Veg
48702,Paneer Chur Chur
48703,Chatpata Tawa Paneer
48704,Honey Chilli Lotus Steam
48705,Andhra Idli(2ps)                           
48706,Aloo Tikki Meal
48707,Chilli Garlic Tofu
48708,Paper Masala Dosa [1 Plate]
48709,Spicy Raaz-e-Kalimirch Paneer Biryani (Pepper Paneer Biryani)
48710,Dry Veg Manchurian
48711,Egg Curry [1 Egg] with 4 Tawa Roti
48712,Chicken Chilli Garlic Noodles Bowl
48713,Kaju Mutter Pulao
48714,Prawns Indian Tawa Masala
48715,Soya Masala 250 Ml +chole 250ml+ Butter Naan 2pc
48716,Club Sandwich (chicken & Egg)
48717,Chicken Tikka Kabab
48718,Plain Paratha [1 Pc]
48719,Corn Cheese Balls
48720,Peach - Iced Tea
48721,Dal Butter Fry 
48722,Rasmalai [2 PIECES]
48723,Stuffed Tangdi Kabab [4 Pcs]
48724,Chicken Kheema n Cheese Stuffed Garlic Bread
48725,Chicken Papad Bites
48726,Pasta With Choice Of Sauce (Penne)
48727,Korma Special Pizza
48728,Paneer Tikka Grilled Sandwich
48729,Murgh Tikka Biryani (Chicken Tikka Dum Biryani - Serves 4-5)
48730,Plain maggi
48731,Murgh Tikka Kulcha Dabeli Sandwich [4 pcs]
48732,Rajbhog [2 pieces]
48733,Chicken Raja
48734,Roasted Papad (2 Pcs)
48735,Chicken Tikka Salad Bowl[healthy]
48736,Cheese Laccha Paratha
48737,Noodles Combo (veg)
48738,Macaroni Chicken
48739,Avocado Hummus (new)
48740,Veer Ji Special Shake
48741,Schezwan Chicken [Gravy]
48742,Mint Rasgulla
48743,Classic Black Forest
48744,Masala oats meal
48745,M and m shake
48746,Dhokla [2 Pieces Per Plate]
48747,Pizza Veg Combo
48748,Egg  Roll
48749,Mutter mushroom+Mushroom masala
48750,Hakka Noodle Chicken
48751,Prawn Chilly Dry
48752,Chilli garlic doner
48753,Veg Sandwich  
48754,Burrata Cheese
48755,Idli(2pcs)
48756,Corn Capsicum Masala
48757,Chicken Methi Malai Boneless
48758,Diamonnd Meetha Namkeen Dry fruit mix (4+2)
48759,Pork sweet corn soup
48760,Kesar Chai (pack Of 2)
48761,Desi Ghee [500 Gm]
48762,Apple smoothie
48763,Samosa Pav (1 pc)
48764,Americano Coffee (S)
48765,Spicy Lazeez Bhuna Murgh Biryani (Dum Chicken Biryani)
48766,Doodh ladoo
48767,Veg Malkai Kofta 
48768,Mt Methi Mutter
48769,Prawns In Choice Of Sauce
48770,Chicken Bharta 
48771,Choco Almond Crunch (75 Ml)
48772,Chicken Chowmin (1/2 )
48773,Steam Rice + Chicken Curry (2 pcs)+ Salad
48774,Manchurian Gravy With Fried  Rice
48775,Matar Masala / Green Peas Masala
48776,Dite Coke
48777,Non Veg Beer Buddy Kebab Platter
48778,Pork Stromboli with Plain Pizza                                                          
48779,Persian Table Special Kanthari Qtr
48780,Kalojam
48781,Assorted Bhajji
48782,Hara Bhara Kabab ( 6 Pcs |
48783,White Sauce Salad
48784,Tandoori garlic bread
48785,Kuzhi Paniyaram Sweet (5pcs)
48786,Kachori (Aloo) + Samosa
48787,Hazelnut Pastry Eggless
48788,Cheese Potato Sandwich
48789,Chicken Fry (bone)
48790,Fried Chicken Drumstick ( Indian Fiery )
48791,Soya Momo
48792,Ghee Podi Thatte Idli ( 1 Pc)
48793,Dahi Vada ( 1 Pcs )
48794,Dark Chocolate Cointreau  Intox
48795,Chicken Steamed Momos + Chicken Soup
48796,Cheese Paneer Masala
48797,Chicken & Mushroom Pink Pasta [Mixed Sauce]
48798,Namkeen Chach
48799,Palakkokur Spinach Chicken
48800,Chicken Curry ( 2 PCS Chicken )
48801,Chur Chur                                     
48802,Coconut Faloodas
48803,Chilly Paneer With Manchurian
48804,Chocolate Hazelnut Cupcakes [15pcs]
48805,12'' Parmigiana
48806,Paneer Utthapam
48807,Kaju paratha
48808,Malpua (2 Pc)
48809,Dal Fry         
48810,Pista Roll
48811,Cup Cake
48812,Papdi Chaat Container Packing
48813,Egg Sandwich (Plain)
48814,Beef Kunji Pathiri
48815,Jalapeno Pizza [8 inches]
48816,Butter tawa chapati
48817,Doda Barfi Desi Ghee                                                                               
48818,Chicken Pulusu
48819,Baby Milk [250 Grams]
48820,Ghee Multi-Grain Missi Roti [Pack of 3]
48821,Rainbow Riot Brownie
48822,Chilli Chicken Boneless [Half]
48823,Morning Breakfast Combo 2
48824,Multigrain Sourdough (420g)
48825,Aglio -E-Olio
48826,Egg bhurji curry
48827,Chocolate Fudge Cookies [200gm]
48828,Makhani Burger
48829,Hazelnut Cheese Slice
48830,Biscoff Cake 1kg
48831,Babycorn masala
48832,Dara Singh Special Gym Protein Chaap
48833,Gobi 65 Large
48834,Missi Roti   
48835,Cold drinks (200 ml)                                                                       
48836,FARM EGG BURGER
48837,Mt Paneer Kadai
48838,Veg Fried Rice With Chilli Chicken (4 Pcs) And Omelette
48839,Aloo Bhujia
48840,Sikkimese Pork Jhol Momo 7Pc
48841,Chicken Kalimiri Tikka [Boneless]
48842,Hakka Noodles With Manchurian Gravy Bowl
48843,Chicken Putao
48844,Paneer In Garlic Sauce
48845,Paneer Butter Paneer
48846,Veg Spaghetti Aarrabiata Combo
48847,Special Rangoli Ice Cream Shrikhand
48848,Hariyali Kabab
48849,Green Peas Pulao
48850,Mac N Cheese Paneer Tikka Pasta (Save 10% Extra)
48851,Hot Buffalo Veg*9
48852,Schezwan Maggi
48853,Chicken Fry
48854,Paneer Hakka
48855,Dahi Fish
48856,Dual Forest Heart Large Cake     
48857,Burnt Garlic Fried Rice with Sapo
48858,Dil Pasand Kofta
48859,Coolberg Cranberry Non-Alcoholic Beer
48860,Stuffed Garlic Bread With Truffled Oyster Mushroom
48861,Assorted Cutting Rolls Pack Of 6 [Veg]
48862,Doodhia Broccoli
48863,Chana roast
48864,Subz Paneer Dum Biryani [900 grams]
48865,Spinach Corn Sub
48866,Honey Chilli Gobi Medium
48867,Kachcha Gulla
48868,Aloo Bhujia 250g
48869,Pepper Chicken Fry Boneless (Full) - 240gms
48870,Egg hakka noodles [full]
48871,Chicken With Dry Bamboo Shoot-Naga Mini Meals
48872,Soupy Chicken Momos
48873,Chi Wanton N Soup
48874,Pine apple tikka
48875,Red Sauce
48876,Schezwan Noodle (300 Gms)
48877,Ghar ki Dal
48878,Kids Special Pizza
48879,Aloo Matar Tariwale Paratha Bowl
48880,Chipotle Calzone
48881,Malai Barfi
48882,Ajwaini Prawn Tikka
48883,Banana Walnut Cake Slice With Dulce De Leche
48884,Chicken Biryani-Serves 1
48885,Suji Rusk 600g
48886,Pepper Chicken Magic Pizza [10 Large]
48887,Mobile Khakhra 50gm
48888,Chicken Spicy Hot Noodles Bowl
48889,Family Meal
48890,Murgh Reshmi Seekh Biryani [500 gm]
48891,Prawns Ghee Roast
48892,Chilli Chicken Gravy  
48893,Saucy Chicken Pizza
48894,Salted Lachha (150 Gms)
48895,Vanilla Drycake 200 Gm
48896,Bhatura   [2pc]
48897,Large Sprite
48898,Caribbean Chicken Fillets
48899,Vegetable Xacuti
48900,Oreo Chocolate Shake
48901,Chilli Paneer Regular..
48902,Cheesy BBQ Fries
48903,Veg Manchurian With Fried Rice
48904,Extra Kulcha 1 Pcs
48905,Chicken N' Cheese  Sandwich (15cm) + Coffee
48906,Lucknowi Pepper Paneer Biryani (Serves 2)
48907,Butter Naan(1pc)
48908,Gud Bud
48909,KAHTTA MITHA 200GM
48910,Makai Masala
48911,Pakija (2pcs)
48912,Tutty Fruity Ice Cream
48913,Sweet Lassi (350 Ml)
48914,Veg Aglio Olio Peperoncino Pasta
48915,Prawn Schezwan Noodles 
48916,Korean Fried Chicken
48917,Mushroom & Parsley Sauce Pizza 10
48918,Donne Chicken Lollipop Biryani
48919,Dilli Rajma Mini Meal
48920,Spl. Mango Mocktail
48921,Chicken Kassa
48922,Masala Chaap Lahori (10 Pcs)
48923,Dal Makhani Chawal + Rajma Chawal +Chole Chawal
48924,Choco Chip  Stick Kulfi Large
48925,Turkish Fantasy Matho
48926,8 Veg Loaded Pizza
48927,Chicken Malai Kabab [6pcs]
48928,Any Large 10 Pizza + Any Starter [FREE Coke & ...
48929,Chicken Triple Schezwan Fried Rice Regular
48930,Momos Platter
48931,Veggi Special Treat Pizza [PC]
48932,Shooting Star Ice Cream (Tub)
48933,Finger Chips Peri Peri
48934,Namkeen Lassi
48935,Chicken Lollipops 8 Pcs.
48936,Paneermasaladosa
48937,Virgin Mojito Mint And Lemon
48938,Veg Bruschetta Platter
48939,Chicken Mirchi Korma
48940,Mutton Hyderabadi Biryani
48941,Mooli Paratha
48942,Mathura Pedaa
48943,Cottage Cheese Finger
48944,ROSE gulkand Kulfi
48945,Chilli Cheese Bagel Toastie
48946,Chilli Paneer Momos (Pan Fried) (6 Pcs)
48947,Baked Fish In Tomato
48948,Stuffed Garlic Bread - Classic
48949,Almond Pista
48950,Aloo Tikka Dry
48951,Chicken Dum Biryani  With Gravy 
48952,Aloo Channa Chaat
48953,Choco Mousse Cheesecake Slice
48954,Hot N Sour Soup (Veg)
48955,Mushroom Matar Paneer Masala
48956,Pesto & Chicken Honest Salad [43g - High Protein]
48957,Iced Chocolate [Regular]
48958,Mix Chowmein             
48959,Thilophiya Fry
48960,Chicken drumstick 6 pieces
48961,Classic Chicken Pepperoni & Onion
48962,Truffle Cake (500 Gm)
48963,Egg Roll [Large]
48964,Veg Biryani and Kebab Meal [SERVES 2]
48965,Poori Bhaji (3)
48966,Gulab Jamun (Small) (1Pc)
48967,VEG NOODLES  COMBO
48968,Malai Kofta White Gravy
48969,Red Chilli (Chicken)
48970,Cheesy Maggie with Veggies & Egg
48971,Sabudana Vada (6 pcs)
48972,Cheese & Corn Sandwich
48973,Dry Fruit Delight Ice Cream
48974,Kheer Kodombo
48975,Combo Pork Hotdog 
48976,Chola Moger
48977,Veg Sizzels Special Falooda
48978,Dry Fruit Laddu (4Pis )
48979,Green Vegetable Salad 
48980,Single Egg Roll
48981,Mysore Bonda [5pc]
48982,Paneer sada dosa
48983,Beef Kheema
48984,Idli vade [single]
48985,TOMATO SOUP
48986,Aloo  Gobi Dry
48987,Paneer chat pata
48988,Ajwain Khaja Mathi
48989,Belgian Mello Coffee Cake
48990,Roti Thali Non Veg
48991,Tawa Chaap Masala
48992,Oreo And Cream Cup 100ml
48993,Pure Desi Ghee (cow)
48994,Stir Fry prawns With Fresh Basail Leaf
48995,Kimchi Jjigae Veg
48996,Rajma                     
48997,Boonthi Raitha
48998,Choco Vanilla Cake [1kg]
48999,Mutton Muradabadi Biryani With Gravy 
49000,Choco Rocher Ice Cream Pastry (90 Ml)
49001,Veg Hakka Noodles With Manchurian Combo
49002,Chinese Veg Roll Veg
49003,Rabdi cham cham
49004,Noodle Veg Soup
49005,Cheese Dosa
49006,"Aloo Pyaaz Kulcha with Punjabi choley, chef spl raita"
49007,Fresh Very Berry Strawberry Ice cream (700 ml Mega Savor Pack)
49008,Mixed Nonveg Fried Rice
49009,Mother Earth Pizza [7 Regular]
49010,Desi Ghee Imarti (4 Pc)
49011,Orange Salad With Orange Ginger Honey Dressing
49012,Ghee Podi Dosai (1 Pc)
49013,Roasted Bread With Chai
49014,Chicken Khasa
49015,Strawberry Cake (500 Gm)
49016,Mathura Peda (Brown)
49017,Pudina Mix Dalmoth
49018,Kadhi Pakoda Rice Bowl (Serves 1)
49019,Homestyle Amritsari Dal and Bhindi Fry Meal
49020,Small Crunch Bucket
49021,Medium Thums Up
49022,Il Padrino Pizza
49023,Chole Chawal 
49024,Tirupati Laddu [Pack Of 4]
49025,Mixed fried rice   
49026,Chicken jhol momos
49027,Milk Tea
49028,Chicken Steamed Momos (10 Pcs)
49029,Vanilla Flavour Cold Coffee
49030,Aloo Mater
49031,Irani Chicken Tikka Non-Veg
49032,Brinjal bora
49033,Fish Honey Queen Sauce
49034,Chicken egg shanghai chowmin
49035,Shahi Begun Bhaja
49036,Kitkat Cake [1 Kg]
49037,Palak Paneer - Feast Thali
49038,Pork Thukpa 
49039,Nattukozhi Pepper Fry (4 Pcs) (bone)
49040,Desi Jeera Chaach
49041,Veg Lasuni (250 Gm)
49042,Manchurian octopus
49043,Chicken Masala[4pcs]
49044,Kaju Milk Shake
49045,Masala Jamun
49046,Blueberry Cheesecake Ice Cream [100 ml]
49047,Masala cold beverage
49048,Executive Non-Veg Mutton Thali
49049,Dal Tadka
49050,McChicken Double Patty Burger
49051,Eggless German Black Forest Cake 500 Grams
49052,Matar Kachori (4 Pc)                                                 
49053,Butter Chicken Puff
49054,Chicken Kheema Mini Rice Bowl
49055,Chola With Rice
49056,Vegtable Au-gratin
49057,Kolkata Chicken Biryani Bowl - 500ml
49058,Bikaneri Khoya Burfi
49059,Mutton Keema Masala Biryani [1/2 Kg]
49060,Veg chilli garlic fried rice
49061,Mixed Soup 
49062,American Chopsuey  {veg}
49063,Crispy Veg+ Chilli Veg Momos
49064,Jumbo Chicken Shawarma (2 Rolls)
49065,Butter Scotch Cake Half Kg
49066,Chinese Combo (noodles With Chilli Paneer)
49067,Spicy Do Gosht ki Dum Biryani (Mutton & Chicken Dum Biryani)
49068,Veg soup without onion garlic
49069,No Sugar Vanilla Cup Ice Cream [100 Ml] (Pack Of 4)
49070,Onion Jeera Raita
49071,Anar Milk Shake
49072,Egg Chop                                                
49073,Cheese Volcano Blazing Chicken
49074,Chicken Tikka Tandoori Afghani Momos [8 Pieces]
49075,Paneer Mushroom Fried Rice (Half)
49076,Gobi Kulcha
49077,Blueberry Cheese Cake Shake [200 Ml]
49078,Peri Peri Chicken Wings [6 Pcs]
49079,Eggless Brownies Box [12 Pcs]
49080,Paneer 65 dry 
49081,Tea Kulhad
49082,Shahi Paneer with Rice
49083,Baked Rosogolla (4 Pc)
49084,Toast & Butter (2 Slices)
49085,Mutton Special
49086,Lonavla Chikki Family Tub 500 Ml
49087,Tandoori Kumbh
49088,Aloo do pyaza                                                                           
49089,Kolkata Style Murgh Biryani Combo
49090,Chicken Manchurian Dry B/L
49091,Suraj Mukhi
49092,Dry Fruit Bati
49093,Chana Dal
49094,Mad Kingz Special Shake
49095,Idly Vada(2+1)
49096,Pineapple Pastry (Buy 1 Get 1)
49097,Tandoori chicken  
49098,Strawberry Mocktail
49099,Egg beef kabab fried rice
49100,Irish coffee cake
49101,Veg afghani momos [10 pieces]
49102,Mushroom Manchurian Gravies Large
49103,Mutton Rogan josh [4 Pcs]
49104,Jhol momo
49105,Mixed schezwan rice
49106,Double Paneer Burger
49107,Chicken Mokthuk (7 Pcs)
49108,Gulab Jamun(2Pc)
49109,Kerala Masala Dosa
49110,Chicken Makhani [6pieces]
49111,Mango Overload Boba Bliss
49112,Arabic Chicken Salad
49113,Prawn Chilliy Fry
49114,Dry Fruit Halwa [250 Grams]
49115,Coffee Pastry
49116,Dahi Ke Kabab.
49117,Fried Rice With Mix Veg
49118,Namak Mirch Paratha (Butter)
49119,Popsicles Coconut Ice cream
49120,Daliya khichdi
49121,Fried Rice [Large]
49122,Gulab Jamun [4 Pieces]
49123,Millet Ghee Sambar Rice Bowl
49124,Pesto & Basil Veg Pizza Regular
49125,Chicken Yam Woon Sen Thai Thukpa
49126,Cold Coffee Ice Cream Shake
49127,Bhavnagri Gathiya (200 gm)
49128,Chocolate Disc Flingo- Ice Cream Cone [110 Ml]
49129,Dum Aloo & Paratha Meal
49130,Cheese Blast Corn N Cheese Burger
49131,Pistachio Chocolate Bar 125gm
49132,Garlic Sauce Dip
49133,Salawara Estate 250gms
49134,Aloo Wrap
49135,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata"
49136,Jumbo Bread
49137,Almond Brownie Waffle
49138,Pista Lassi (o)
49139,Masala french fries
49140,Atta Kesar Ghewar
49141,Paneer Kulcha   
49142,Chicken Lollipop [4pieces]
49143,Chana Jor Garam
49144,Veg Kholapuri
49145,Veg fried rice + Corn cheese fried momo
49146,Dhoka Vaja
49147,Chocolate Milk Shake
49148,Choco Mocha Cake [750 Gram]
49149,Cheese Corn Grilled Sandwich
49150,Masala Dosa                                     
49151,Spicy Creamy Chicken Peri Peri Bowl
49152,Kaju Kesar Burfi
49153,Smoked Chicken Strips Salad
49154,Pork With Dry Bamboo Shoot (dry)
49155,Chilli paneer 2pcs with fried rice                           
49156,Aloo Pyaaz                                     
49157,Chicken Momo {5 Pieces}
49158,Egg Poach
49159,Matar Mushroom Masala with Basmati Rice
49160,Veg kofta [full]
49161,Kadhai Soya Chaap (Serves 2)
49162,Cheese Nachos
49163,Korean Spicy Chicken+Korean Spicy Fries(M).
49164,Stick Kulfi Kesar Pista Regular .
49165,Plain Cheese Pizza (margherita)
49166,Chicken Kheema & Chapati Lunchbox
49167,Chicken tikka masala with rice                    
49168,Chicken Momos 
49169,Kadhi & Khichdi Thali
49170,Banana Kali Mari Wafer [ 200 Grams ]
49171,3 Cheese Melt Sandwich
49172,Roll pork
49173,Rava Dosai                                                    
49174,Gulab Jamun + Vanilla Ice Cream
49175,Papaya Pineapple Ice Cream
49176,The Ultimate Dessert Trio
49177,Veg Pulao  
49178,Ice cream butterscotch
49179,Oberai Herb Rice
49180,Cheese Volcano BBQ Chicken
49181,Paneer Pakora (8pc)
49182,Boneless Chicken Dahi Kali Mirch
49183,Chinese Combo (fried Rice With Manchurian)
49184,Veg Schezwan Fried Rice + Coke (750 Ml)             
49185,Momo Steam
49186,Stuffed Chaap
49187,Schezwan Non-Veg Pizza [Medium]
49188,Strawberry Cake (500 gms)
49189,Red Velvet Cream Pastry
49190,Mushroom Cheese Volvo
49191,Idly (2 Nos) medium
49192,Puff Jeera 250g
49193,Banana chips pepper [250 gms]
49194,Colombian Gold Flavour Hot Coffee
49195,Donne Mutton Biryani Combo
49196,Chicken tripple schezwan
49197,Rose Tea
49198,Chicken Stuffed Garlic Bread [pc]
49199,Regular Pop Corn
49200,Andhra Mutton Fry Piece Biryani
49201,Chass : 200 Ml
49202,Stuffed Garlic Bread with Chicken & Sun-dried Tomatoes
49203,Peri peri chicken shawarma
49204,Simple Fried Trout
49205,Cut Masala Dosa
49206,Veg Keema Kulcha 2pc Fullwith Dal Makhani
49207,Chefs special platter
49208,Lord Ganesha Fancy Tray With Handle
49209,Peri Peri Al Faham
49210,Bukhari Rice
49211,Navrattan Mixture - 200 GM
49212,7 Exotica Pizza
49213,Jhinga Biryani  [Serves 2]
49214,Paneer momos
49215,Veg Kothay Momo [Pan-Fried]
49216,Gulab Jamun (1pcs)
49217,Peri Peri Alfam Quater
49218,Chicken Fully Loaded Burger With Ext Chesee
49219,Beef Samosa 5 Nos
49220,Kitkat shake
49221,Egg Curry [2 pcs]
49222,Peri Peri Cheesy Fries
49223,Buff Mandhi (Chicken)
49224,Edamame Seekh Kebab
49225,Speciality Box of 3 Donuts
49226,Pepper Chicken Rice Bowl
49227,Creamy kitkat
49228,Pralines 'N Cream Ice Cream (Small Scoop)
49229,Lonavla Chikki Ice Cream
49230,Gun Powder Masala Dosa
49231,Veg Kadai
49232,Methi Mathri (250 gms) (Per Pkt)
49233,Parisian Chicken Steak Bowl
49234,Vanilla Blueberry Cupcake
49235,Veg momos burger
49236,2 Gobi Paratha Combo
49237,Gupchup (250 gms)
49238,Non Veg Rosy Carbonara
49239,Chicken Peri Peri Roll
49240,Nutella Bun Maska [1 Bun]
49241,Fish Mushroom Gravy
49242,Mixed Vegetable Curry
49243,Paneer Butter Masala.
49244,Egg Thukpa   
49245,Steamed Chicken
49246,McAloo Tikki Burger + Cold Coffee
49247,Chicken Garlic Bread Supreme
49248,Cookies Ice Cream Shake
49249,Baby Corn Chilly 
49250,Tandoori Pizza Combo
49251,[5Piece] Poori
49252,Pepper Gobi
49253,Butter Vegetable Paratha 1no
49254,Choco Chip Cake [500gm]
49255,Baked Cheese Cake (Slice)
49256,Gobi Paratha & Pindi Chole
49257,Pista Mango French Cake 500Gm
49258,Chicken Aromas Own Pasta
49259,Ayala Kanni Fry
49260,Beef Rib Mandi
49261,Palak Soup
49262,Veg Biryani          
49263,Korean Paneer Noodles Bowl
49264,Black Rice Pancake Peanut Butter
49265,Rajangnyeon Noodles Pork             
49266,Paneer Tikka [6 Pieces]
49267,Gulab Jamun (1 pc)
49268,Hazelnut Crunchy Ladoo
49269,Chicken Kingdom Pizza [Multigrain]
49270,Pumpkin Spice Frappuccinos
49271,Aloo Potoler Dalna
49272,3 roti + aloo dum + pickle
49273,Medium Egg Florentine Pizza
49274,Zero Calorie Soda - Mixed Berry
49275,Chicken reshmei kebab (8 pic)                                                                                                                
49276, German Truffle Cake 500 Gram
49277,Chilli Eggplant Dry
49278,Golgappa [6 Pieces]
49279,Golden Super Kaju Mix (1kg)
49280,Paneer Curry & Rice
49281,Big Bomber Wrap
49282,T-SING HOI CHICKEN
49283,Raw Banana Bajji - 8 Nos (No Chutney)
49284,Non Veg Tandoori Pizza Pizza [Medium]
49285,American Classic Zinger Mojito Combo
49286,Calabrese Veg
49287,2 Afghani Chaap Roll + 2 Cold Coffee
49288,Matar Kachori (10 Pc) with Jalebi (4 Pc)
49289,Large  Sprite
49290,Chicken Manchurian (gravy) 
49291,Paneer chilli with hakka noodles   
49292,Cheesy Garlic Bun
49293,Kaju Pineapple
49294,Funtastic Ice Cream Bar [70 ML]
49295,Gini dosa
49296,Manchurian Momos (Veg)
49297,Hariyali Chicken Pizza.
49298,Kara Dosa + Podi Dosa                                         
49299,Corriander Chicken Stirfry
49300,Hot and sour veg  soup
49301,Ghee Badusha [250 Grams]
49302,Jalebi(250 Gms)
49303,Veg Kofta 
49304,Kadai Paneer Veg
49305,Choco Oreo Milkshake
49306,Paneer tikka [full]
49307,Green Lady
49308,CHOCOLATE TART
49309,Cheese finger
49310,Masala Chicken Boneless [Half]
49311,Keto Veg Wrap
49312,Kalakand [250gm]
49313,Gulab jamun [small]
49314,Besan Ladoo 1 Kg 
49315,Chicken chilli bone semi gravy
49316,Dal Makhani With 2 Butter Naan
49317,Berry Wars 80ml
49318,Amritsari Chole Chawal
49319,Dhaba Dal Tadka
49320,Choco Chip Cookies (300 gms) 
49321,Beef Tacos (cheese)
49322,Paneer Sufiyana Tikka
49323,Schezwan Cheese Sandwich (3 Slice)
49324,Gurpara - SM
49325,Pork Macaroni  
49326,Kalajamun
49327,Modak Frozen Yogurt
49328,Madrasi Mix  [200 G]
49329,Aloo Masala Wafers (200 Gms)
49330,Mexican Spicy Pizza
49331,Peri Peri Al Faham Half
49332,Ghee Podi Dosai (2 Pcs)
49333,Paneer Chilly Fry
49334,Ambula Rai 
49335,Dahi Vada (Sweet)
49336,Tea Bun Makkhan
49337,Mushroom Masala With Dal Tadka & Roti                       
49338,Luchi With Ghugni
49339,Peri Peri Fried Momos (Paneer)
49340,Donne Chicken Lollipop Biryani (Regular Packaging)
49341,Oreo shake
49342,Fish Mustard Sauce
49343,Paratha With Ghugni
49344,Mutton Deluxe Thali 
49345,Katla fish special thali
49346,Ghee Thatte Idli (1 Pcs)
49347,Diet Coke (300 Ml)
49348,Paneer Fried Rice Large
49349,American Nuts Gourmet- Ice Cream Tub [1 Litre]
49350,Sapota (chickoo) Milkshake
49351,Schezwan Veg
49352,Fiery Onion
49353,Hakka noodles (egg)
49354,Chocolate Peanut Butter 400G
49355,Fried Rice Regular(Non Veg)
49356,Samosa [2 Piece]
49357,Mix Tadka (300ml)
49358,Arabic Alfahm Mandi
49359,1 paratha
49360,Jeera Rice With Chicken Chicken Curry (3 Pcs)	
49361,Coqfighter Chicken Bowl
49362,Veg Sandwich With Cold Coffee [350 Ml]
49363,Honey chicken [8 pieces]
49364,Veg Afghani Chaap [Large]
49365,Kosha Mangsho (Mutton)
49366,Chicken Fried Rice With Choice Of Chicken Bowl Combo
49367,* paneer hungama
49368,Methi Chaman Baahar
49369,Chicken Tikka Butter Masala (4 Pcs.)
49370,Tandoori Chicken Sandwich (15cm) + Coke(Save 31%)
49371,Usna Steam Rice + Pain Dal + Aloo Dum
49372,Turkish Chocolate Hazelnut Chunks Ice Cream [14...
49373,Choco Chips Biscuit
49374,Veg Hyderbadi Biryani
49375,Chilli idli
49376,Urad Dal Stuffed Kachori With Spicy Potato Gravy (Radhaballavi With Alu-R-Torkari)
49377,Hyderabadi Veg Biryani With Raita
49378,Refine Laddu.
49379,Hyderabadi Special Chicken (gravy) (boneless)
49380,Fish Chilli (1Pcs)
49381,Ifoodu Egg Biryani
49382,Chicken Tikka (6 Pcs)     
49383,Cheese Hot Dog
49384,Classic Oreo Shake
49385,Spicy Mix French Fries - Medium
49386,Pork Omelette  
49387,Special Malai Chom Chom
49388,Baby Corn Manchurian Gravy
49389,Malai Kofta (without Onion Garlic)
49390,Add Peri Peri Seasoning
49391,Veggie Goodness Sandwich [14g Protein]
49392,Veg Saute
49393,Hot Spicy Burger [pc]
49394,Tandoori Flavour Dip - 20 gm
49395,Pomegranate juice
49396,Egg Fried Chow 
49397,Chicken Boti Masala
49398,Veg Pualo
49399,Chicken hyderabadi
49400,Red Strawberry
49401,Jain Navtad Samosa (12 Pc)
49402,Ragi Laddu
49403,Mix Veg Bora + Nakupi Bora                                     
49404,Salted Caramel Ice Cream
49405,Mixed Fried Rice With Chilli Chicken
49406,Chicken Chingari
49407,Roseate Red Velvet Cake [500 Gm]
49408,Red Chilli Dosa
49409,Kurkure Spring Rolls
49410,Sliced Fish In Hot Garlic
49411,Peanut Masala
49412,Arrabiata Spaghetti Non Veg
49413,Hummus and pita
49414,Chicken Tikka Pizza Meal.
